family,algorithm,n,p,relative risk,relative test error gaussian,proportion of variance explained gaussian,relative test error,proportion of variance explained,beta error,relative beta error,relative prediction error,corr,time
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,1.1688034236484361,26.84844036632937,1.0,1.0,0.5809005952456134,0.24296116828918457
gaussian,sklearn_cv5,20,10544,0.2239457038465692,0.2460013681346359,3.080964514457302e-05,0.2460013681346359,3.080964514457302e-05,1.1791521941087029,26.95092443827575,1.0088541582364319,1.0038171331573846,0.5783695860434567,0.08766698837280273
gaussian,sklearn_cv10,20,10544,0.218085322933594,0.24541533004333835,0.0005019522560349563,0.24541533004333835,0.0005019522560349563,1.1635204500985976,26.592746324051987,0.9954800153362421,0.9904763912246445,0.5784400651384386,0.16960597038269043
gaussian,gpu_woodbury,20,10544,0.04572993249942527,0.2464717639996916,0.05929228841685123,0.2464717639996916,0.05929228841685123,0.4434861320797431,10.117826449274313,0.4494286700914031,0.45287539240923497,0.8904347711928392,60.20585751533508
gaussian,gpu_svd,20,10544,0.04572993249948702,0.24647176399972248,0.05929228841683063,0.24647176399972248,0.05929228841683063,0.44348613208007415,10.117826449281608,0.44942867009173854,0.45287539240956154,0.8904347711927574,60.46412968635559
gaussian,gpu_rsvd,20,10544,0.045729932499486974,0.24647176399972248,0.05929228841683065,0.24647176399972248,0.05929228841683065,0.4434861320800739,10.117826449281605,0.44942867009173837,0.4528753924095613,0.8904347711927574,60.00737142562866
gaussian,cpu_woodbury,20,10544,0.04572993249940627,0.2464717639996821,0.05929228841685757,0.2464717639996821,0.05929228841685757,0.4434861320796752,10.117826449272954,0.44942867009133425,0.4528753924091741,0.8904347711929017,59.913331747055054
gaussian,cpu_svd,20,10544,0.04572993249948696,0.24647176399972243,0.05929228841683065,0.24647176399972243,0.05929228841683065,0.4434861320800738,10.117826449281603,0.44942867009173826,0.4528753924095613,0.8904347711927577,59.096460819244385
gaussian,cpu_rsvd,20,10544,0.04572993249948696,0.24647176399972243,0.05929228841683065,0.24647176399972243,0.05929228841683065,0.4434861320800737,10.1178264492816,0.44942867009173815,0.45287539240956115,0.8904347711927577,60.19139742851257
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.9867775724889749,22.341303190373985,1.0,1.0,0.8886328795908788,0.13247132301330566
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.9867775724889749,22.341303190373985,1.0,1.0,0.8886328795908788,0.1883692741394043
gaussian,sklearn_cv5,20,10544,0.04477746928911301,0.24599553239453545,0.05960977615362198,0.24599553239453545,0.05960977615362198,0.43869732409176654,10.010879862769391,0.4445756939785617,0.44808844754780003,0.8904266676834492,0.09508466720581055
gaussian,sklearn_cv10,20,10544,0.04477746928911301,0.24599553239453545,0.05960977615362198,0.24599553239453545,0.05960977615362198,0.43869732409176654,10.010879862769391,0.4445756939785617,0.44808844754780003,0.8904266676834492,0.2340848445892334
gaussian,gpu_woodbury,20,10544,0.016904856620083994,0.24051165437006297,0.10335097056494748,0.24051165437006297,0.10335097056494748,0.338926574753033,7.797972956024569,0.2747672607109718,0.27645791475683895,0.962798074207989,92.18420052528381
gaussian,gpu_svd,20,10544,0.01690485662011003,0.24051165437008898,0.10335097056493446,0.24051165437008898,0.10335097056493446,0.3389265747532747,7.797972956030084,0.27476726071116775,0.27645791475703446,0.9627980742078712,91.50997304916382
gaussian,gpu_rsvd,20,10544,0.016904856620110004,0.24051165437008895,0.10335097056493446,0.24051165437008895,0.10335097056493446,0.33892657475327453,7.797972956030081,0.27476726071116764,0.27645791475703435,0.9627980742078714,92.24028825759888
gaussian,cpu_woodbury,20,10544,0.016904856620055864,0.24051165437003483,0.10335097056496152,0.24051165437003483,0.10335097056496152,0.3389265747527661,7.797972956017928,0.27476726071075547,0.2764579147566034,0.9627980742080132,91.53043723106384
gaussian,cpu_svd,20,10544,0.016904856620110004,0.24051165437008895,0.10335097056493446,0.24051165437008895,0.10335097056493446,0.3389265747532745,7.79797295603008,0.27476726071116764,0.27645791475703424,0.9627980742078714,91.63650226593018
gaussian,cpu_rsvd,20,10544,0.016904856620110032,0.24051165437008898,0.10335097056493443,0.24051165437008898,0.10335097056493443,0.3389265747532748,7.797972956030088,0.27476726071116786,0.2764579147570345,0.9627980742078713,91.91474199295044
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.2335042168999546,28.206727099433373,1.0,1.0,0.9622990005329669,0.3492860794067383
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.2335042168999546,28.206727099433373,1.0,1.0,0.9622990005329669,0.5785446166992188
gaussian,sklearn_cv5,20,10544,0.016490669030806718,0.24009746678078567,0.1035580643595861,0.24009746678078567,0.1035580643595861,0.334636173259367,7.702684219067375,0.2712890387196043,0.27307968740627514,0.9628154017998466,0.07750630378723145
gaussian,sklearn_cv10,20,10544,0.016902316650636816,0.24050911440061576,0.10335224054967107,0.24050911440061576,0.10335224054967107,0.3389005131408025,7.797392702846647,0.27474613260141745,0.2764373433103227,0.9627981652572031,0.18289875984191895
gaussian,gpu_woodbury,20,10544,0.006225820337081185,0.2547358994353849,0.18115081451074813,0.2547358994353849,0.18115081451074813,0.11236702562926926,2.5294144703580828,0.1679886288127179,0.16624651612465058,0.9880158605104038,71.17919659614563
gaussian,gpu_svd,20,10544,0.006225820337135377,0.25473589943565583,0.18115081451070297,0.25473589943565583,0.18115081451070297,0.11236702562975223,2.5294144703686854,0.16798862881343996,0.16624651612534744,0.9880158605102569,70.27831363677979
gaussian,gpu_rsvd,20,10544,0.006225820337135249,0.25473589943565517,0.18115081451070308,0.25473589943565517,0.18115081451070308,0.1123670256297511,2.529414470368659,0.16798862881343823,0.16624651612534572,0.9880158605102571,70.98981642723083
gaussian,cpu_woodbury,20,10544,0.006225820337091821,0.25473589943543806,0.18115081451073928,0.25473589943543806,0.18115081451073928,0.11236702562936794,2.529414470359753,0.16798862881286541,0.16624651612476032,0.9880158605103603,71.18599534034729
gaussian,cpu_svd,20,10544,0.00622582033713531,0.2547358994356555,0.18115081451070303,0.2547358994356555,0.18115081451070303,0.11236702562975166,2.5294144703686716,0.1679886288134391,0.16624651612534652,0.988015860510257,70.34895753860474
gaussian,cpu_rsvd,20,10544,0.006225820337135285,0.2547358994356554,0.18115081451070306,0.2547358994356554,0.18115081451070306,0.11236702562975147,2.5294144703686676,0.1679886288134388,0.16624651612534624,0.988015860510257,70.59968686103821
gaussian,glmnet_cv5,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.668896617726082,15.214841966742595,1.0,1.0,0.98936691123747,0.2877991199493408
gaussian,glmnet_cv10,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.668896617726082,15.214841966742595,1.0,1.0,0.98936691123747,0.5278832912445068
gaussian,sklearn_cv5,20,10544,0.005779849204118265,0.2525060437705703,0.18152245712155057,0.2525060437705703,0.18152245712155057,0.1081064610060528,2.4358299922381565,0.16161908752590398,0.1600956485491287,0.9880591866262374,0.08440685272216797
gaussian,sklearn_cv10,20,10544,0.005779849204118265,0.2525060437705703,0.18152245712155057,0.2525060437705703,0.18152245712155057,0.1081064610060528,2.4358299922381565,0.16161908752590398,0.1600956485491287,0.9880591866262374,0.21635818481445312
gaussian,gpu_woodbury,20,10544,0.0030246194334680263,0.2538529920846592,0.20052925301500993,0.2538529920846592,0.20052925301500993,0.12054335307945858,2.7542343665890776,0.11563354918059542,0.11591857737505248,0.9945098440519206,102.40960931777954
gaussian,gpu_svd,20,10544,0.003024619433421729,0.2538529920841962,0.20052925301505203,0.2538529920841962,0.20052925301505203,0.12054335307856096,2.7542343665670668,0.11563354917973434,0.11591857737412611,0.9945098440518855,102.22527122497559
gaussian,gpu_rsvd,20,10544,0.0030246194334217495,0.2538529920841965,0.20052925301505203,0.2538529920841965,0.20052925301505203,0.12054335307856127,2.7542343665670743,0.11563354917973466,0.11591857737412643,0.9945098440518853,102.74216508865356
gaussian,cpu_woodbury,20,10544,0.003024619433451574,0.2538529920844947,0.20052925301502492,0.2538529920844947,0.20052925301502492,0.12054335307915402,2.754234366581338,0.11563354918030326,0.11591857737472674,0.9945098440519009,101.1382749080658
gaussian,cpu_svd,20,10544,0.003024619433421748,0.2538529920841964,0.20052925301505203,0.2538529920841964,0.20052925301505203,0.12054335307856125,2.754234366567072,0.11563354917973463,0.11591857737412632,0.9945098440518853,92.04489326477051
gaussian,cpu_rsvd,20,10544,0.0030246194334217543,0.2538529920841965,0.20052925301505203,0.2538529920841965,0.20052925301505203,0.1205433530785614,2.7542343665670765,0.11563354917973477,0.11591857737412652,0.994509844051885,98.81870746612549
gaussian,glmnet_cv5,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,1.0424600294088966,23.760077366010123,1.0,1.0,0.9924921783760622,0.21538615226745605
gaussian,glmnet_cv10,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,1.0424600294088966,23.760077366010123,1.0,1.0,0.9924921783760622,0.35491442680358887
gaussian,sklearn_cv5,20,10544,0.002750119526191504,0.251107993011894,0.20077879838526133,0.251107993011894,0.20077879838526133,0.11452731108528835,2.61566394426235,0.10986254422649516,0.11008650788335299,0.9945021498937344,0.10496807098388672
gaussian,sklearn_cv10,20,10544,0.002750119526191504,0.251107993011894,0.20077879838526133,0.251107993011894,0.20077879838526133,0.11452731108528835,2.61566394426235,0.10986254422649516,0.11008650788335299,0.9945021498937344,0.20542216300964355
gaussian,gpu_woodbury,20,10544,0.0020672872968134372,0.2649525436862477,0.21099000995539574,0.2649525436862477,0.21099000995539574,0.12225764461185575,2.8188027446445743,0.09675605758440542,0.09474001208695926,0.9961454847131123,74.42240238189697
gaussian,gpu_svd,20,10544,0.002067287296842531,0.2649525436868296,0.21099000995536804,0.2649525436868296,0.21099000995536804,0.12225764461266637,2.8188027446665793,0.09675605758504696,0.09474001208769886,0.9961454847130979,76.39032912254333
gaussian,gpu_rsvd,20,10544,0.002067287296842529,0.2649525436868295,0.21099000995536804,0.2649525436868295,0.21099000995536804,0.12225764461266625,2.8188027446665753,0.09675605758504686,0.09474001208769872,0.9961454847130977,75.20523071289062
gaussian,cpu_woodbury,20,10544,0.002067287296862425,0.2649525436872274,0.21099000995534908,0.2649525436872274,0.21099000995534908,0.1222576446132263,2.818802744680418,0.0967560575854901,0.09474001208816399,0.996145484713083,75.10647463798523
gaussian,cpu_svd,20,10544,0.0020672872968425476,0.2649525436868299,0.210990009955368,0.2649525436868299,0.210990009955368,0.12225764461266682,2.8188027446665918,0.09675605758504731,0.09474001208769929,0.9961454847130978,74.79245090484619
gaussian,cpu_rsvd,20,10544,0.0020672872968425567,0.2649525436868301,0.210990009955368,0.2649525436868301,0.210990009955368,0.12225764461266704,2.8188027446665957,0.09675605758504749,0.09474001208769943,0.9961454847130979,74.68517732620239
gaussian,glmnet_cv5,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.263565792820816,29.753033407440054,1.0,1.0,0.9916842067742525,0.2795107364654541
gaussian,glmnet_cv10,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.263565792820816,29.753033407440054,1.0,1.0,0.9916842067742525,0.5082273483276367
gaussian,sklearn_cv5,20,10544,0.0020664946067548533,0.264936689885076,0.21099076489830867,0.264936689885076,0.21099076489830867,0.12223513388370652,2.818191475554106,0.09673824234417248,0.09471946732158705,0.9961452550668316,0.0771939754486084
gaussian,sklearn_cv10,20,10544,0.0020664946067548533,0.264936689885076,0.21099076489830867,0.264936689885076,0.21099076489830867,0.12223513388370652,2.818191475554106,0.09673824234417248,0.09471946732158705,0.9961452550668316,0.18247628211975098
gaussian,gpu_woodbury,20,10544,0.2906164403615027,0.25266844178612924,0.006091785691956687,0.25266844178612924,0.006091785691956687,1.2330496414812209,28.010021947057744,1.1470465900290259,1.1125216214545322,0.705959636976424,62.71334385871887
gaussian,gpu_svd,20,10544,0.2906164403607526,0.2526684417860542,0.006091785691888467,0.2526684417860542,0.006091785691888467,1.233049641479716,28.010021947022707,1.1470465900276259,1.1125216214531406,0.7059596369759853,62.36693215370178
gaussian,gpu_rsvd,20,10544,0.2906164403607525,0.2526684417860542,0.006091785691888467,0.2526684417860542,0.006091785691888467,1.2330496414797156,28.010021947022707,1.1470465900276257,1.1125216214531404,0.7059596369759856,62.482866048812866
gaussian,cpu_woodbury,20,10544,0.29061644036236317,0.2526684417862153,0.006091785692034936,0.2526684417862153,0.006091785692034936,1.2330496414831538,28.010021947100764,1.147046590030824,1.112521621456241,0.7059596369755486,62.38928532600403
gaussian,cpu_svd,20,10544,0.2906164403607525,0.2526684417860542,0.006091785691888467,0.2526684417860542,0.006091785691888467,1.2330496414797156,28.01002194702271,1.1470465900276257,1.1125216214531408,0.7059596369759858,62.18717622756958
gaussian,cpu_rsvd,20,10544,0.2906164403607525,0.2526684417860542,0.006091785691888467,0.2526684417860542,0.006091785691888467,1.2330496414797154,28.010021947022707,1.1470465900276254,1.1125216214531408,0.7059596369759854,62.44223666191101
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,1.0749778188608874,25.177058501062568,1.0,1.0,0.7222335529157679,0.3115992546081543
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,1.0749778188608874,25.177058501062568,1.0,1.0,0.7222335529157679,0.5634133815765381
gaussian,sklearn_cv5,20,10544,0.2905592516136757,0.25266272291134656,0.006086586714881535,0.25266272291134656,0.006086586714881535,1.2329279339062984,28.007207035806378,1.1469333713441496,1.1124098168427565,0.7059614580010701,0.09007501602172852
gaussian,sklearn_cv10,20,10544,0.2905592516136757,0.25266272291134656,0.006086586714881535,0.25266272291134656,0.006086586714881535,1.2329279339062984,28.007207035806378,1.1469333713441496,1.1124098168427565,0.7059614580010701,0.17422199249267578
gaussian,gpu_woodbury,20,10544,0.07718989146554428,0.2622017434827511,0.04880563542814486,0.2622017434827511,0.04880563542814486,0.6340077241677919,14.473961076684438,0.5778022569601945,0.5724968249403214,0.8231542014060399,73.21754479408264
gaussian,gpu_svd,20,10544,0.07718989146558419,0.2622017434827711,0.04880563542813158,0.2622017434827711,0.04880563542813158,0.634007724167874,14.47396107668899,0.5778022569602692,0.5724968249405015,0.8231542014061187,72.96117639541626
gaussian,gpu_rsvd,20,10544,0.07718989146558414,0.26220174348277103,0.04880563542813158,0.26220174348277103,0.04880563542813158,0.6340077241678738,14.473961076688983,0.5778022569602689,0.5724968249405012,0.8231542014061187,73.58308506011963
gaussian,cpu_woodbury,20,10544,0.07718989146550634,0.2622017434827321,0.04880563542815755,0.2622017434827321,0.04880563542815755,0.6340077241676132,14.473961076681151,0.5778022569600315,0.5724968249401915,0.8231542014059409,72.6052565574646
gaussian,cpu_svd,20,10544,0.0771898914655842,0.2622017434827711,0.04880563542813158,0.2622017434827711,0.04880563542813158,0.6340077241678742,14.473961076688997,0.5778022569602694,0.5724968249405018,0.8231542014061182,73.23591613769531
gaussian,cpu_rsvd,20,10544,0.07718989146558423,0.2622017434827711,0.04880563542813156,0.2622017434827711,0.04880563542813156,0.6340077241678742,14.473961076688997,0.5778022569602694,0.5724968249405018,0.8231542014061186,73.10052227973938
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0972745719327808,25.282168295332013,1.0,1.0,0.8174234589874828,0.19832062721252441
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0972745719327808,25.282168295332013,1.0,1.0,0.8174234589874828,0.3187551498413086
gaussian,sklearn_cv5,20,10544,0.07718352836818904,0.2621985619340735,0.04880775646059664,0.2621985619340735,0.04880775646059664,0.63398282172151,14.473366404467514,0.5777795621425809,0.572473303531478,0.8231539389284505,0.11989378929138184
gaussian,sklearn_cv10,20,10544,0.07718352836818904,0.2621985619340735,0.04880775646059664,0.2621985619340735,0.04880775646059664,0.63398282172151,14.473366404467514,0.5777795621425809,0.572473303531478,0.8231539389284505,0.19123601913452148
gaussian,gpu_woodbury,20,10544,0.032392621865269124,0.2559994196152481,0.09560708794235492,0.2559994196152481,0.09560708794235492,0.37143337574550717,8.628424323313629,0.36973854838137565,0.38161629967370986,0.9357476843919752,67.29092955589294
gaussian,gpu_svd,20,10544,0.032392621865202385,0.25599941961518136,0.09560708794238829,0.25599941961518136,0.09560708794238829,0.3714333757451341,8.628424323303394,0.36973854838100423,0.38161629967325716,0.9357476843918534,66.54161167144775
gaussian,gpu_rsvd,20,10544,0.03239262186520233,0.2559994196151813,0.09560708794238831,0.2559994196151813,0.09560708794238831,0.3714333757451337,8.628424323303385,0.36973854838100384,0.3816162996732568,0.9357476843918534,66.52843952178955
gaussian,cpu_woodbury,20,10544,0.03239262186528486,0.2559994196152638,0.09560708794234705,0.2559994196152638,0.09560708794234705,0.3714333757455884,8.628424323315613,0.3697385483814565,0.3816162996737977,0.935747684391662,67.16640257835388
gaussian,cpu_svd,20,10544,0.032392621865202434,0.2559994196151814,0.09560708794238826,0.2559994196151814,0.09560708794238826,0.3714333757451342,8.6284243233034,0.36973854838100434,0.3816162996732575,0.9357476843918532,67.35062217712402
gaussian,cpu_rsvd,20,10544,0.032392621865202316,0.2559994196151813,0.09560708794238834,0.2559994196151813,0.09560708794238834,0.3714333757451337,8.628424323303385,0.36973854838100384,0.3816162996732569,0.9357476843918534,65.79161334037781
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.004583853567747,22.610209078310113,1.0,1.0,0.9222762033982136,0.26996755599975586
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.004583853567747,22.610209078310113,1.0,1.0,0.9222762033982136,0.4568166732788086
gaussian,sklearn_cv5,20,10544,0.03181687932561868,0.25542367707559765,0.09589495921218014,0.25542367707559765,0.09589495921218014,0.3682997027447752,8.546830106347688,0.3666191741354101,0.3780075662611466,0.935571532782472,0.1096351146697998
gaussian,sklearn_cv10,20,10544,0.03181687932561868,0.25542367707559765,0.09589495921218014,0.25542367707559765,0.09589495921218014,0.3682997027447752,8.546830106347688,0.3666191741354101,0.3780075662611466,0.935571532782472,0.1847856044769287
gaussian,gpu_woodbury,20,10544,0.0064774508836133145,0.25599405216804555,0.18094112238863802,0.25599405216804555,0.18094112238863802,0.13571287444704258,3.102901457585763,0.16878282154619167,0.17065560268626995,0.9863699400781573,94.02008509635925
gaussian,gpu_svd,20,10544,0.0064774508835988955,0.25599405216797344,0.18094112238865004,0.25599405216797344,0.18094112238865004,0.1357128744468743,3.102901457582756,0.16878282154598237,0.17065560268610455,0.9863699400781458,94.12914276123047
gaussian,gpu_rsvd,20,10544,0.00647745088359881,0.255994052167973,0.18094112238865012,0.255994052167973,0.18094112238865012,0.13571287444687335,3.1029014575827363,0.1687828215459812,0.17065560268610347,0.9863699400781464,94.26530051231384
gaussian,cpu_woodbury,20,10544,0.006477450883627436,0.25599405216811616,0.18094112238862628,0.25599405216811616,0.18094112238862628,0.1357128744472016,3.102901457589644,0.16878282154638943,0.17065560268648336,0.9863699400781424,94.20737791061401
gaussian,cpu_svd,20,10544,0.00647745088359888,0.25599405216797333,0.1809411223886501,0.25599405216797333,0.1809411223886501,0.13571287444687402,3.1029014575827527,0.16878282154598204,0.17065560268610436,0.9863699400781463,92.66765689849854
gaussian,cpu_rsvd,20,10544,0.006477450883598866,0.2559940521679733,0.1809411223886501,0.2559940521679733,0.1809411223886501,0.13571287444687397,3.10290145758275,0.16878282154598198,0.1706556026861042,0.9863699400781464,92.45144701004028
gaussian,glmnet_cv5,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.8040680514983649,18.182241946606812,1.0,1.0,0.9829190642321589,0.2653617858886719
gaussian,glmnet_cv10,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.8040680514983649,18.182241946606812,1.0,1.0,0.9829190642321589,0.38580822944641113
gaussian,sklearn_cv5,20,10544,0.006155646215414366,0.2543850288270508,0.1812092929454705,0.2543850288270508,0.1812092929454705,0.13244559230743902,3.0305841490386833,0.16471938172475487,0.1666782434167451,0.9863799847486631,0.1121523380279541
gaussian,sklearn_cv10,20,10544,0.006155646215414366,0.2543850288270508,0.1812092929454705,0.2543850288270508,0.1812092929454705,0.13244559230743902,3.0305841490386833,0.16471938172475487,0.1666782434167451,0.9863799847486631,0.20531034469604492
gaussian,gpu_woodbury,20,10544,0.004442099242775312,0.2680277901777321,0.19924063500654876,0.2680277901777321,0.19924063500654876,0.12393550049879645,2.8214775485594825,0.13845272577973425,0.1386781010644092,0.991275452658209,101.19528365135193
gaussian,gpu_svd,20,10544,0.0044420992428639795,0.2680277901786187,0.19924063500646816,0.2680277901786187,0.19924063500646816,0.12393550050002394,2.8214775485877768,0.1384527257811055,0.13867810106579986,0.9912754526580265,101.07347822189331
gaussian,gpu_rsvd,20,10544,0.004442099242863955,0.2680277901786185,0.1992406350064682,0.2680277901786185,0.1992406350064682,0.1239355005000236,2.8214775485877692,0.13845272578110512,0.1386781010657995,0.9912754526580266,100.96828126907349
gaussian,cpu_woodbury,20,10544,0.004442099242869923,0.26802779017867817,0.19924063500646275,0.26802779017867817,0.19924063500646275,0.12393550050008824,2.8214775485894283,0.13845272578117734,0.13867810106588108,0.9912754526580244,101.08320331573486
gaussian,cpu_svd,20,10544,0.004442099242863976,0.26802779017861866,0.19924063500646816,0.26802779017861866,0.19924063500646816,0.12393550050002385,2.8214775485877768,0.1384527257811054,0.1386781010657999,0.9912754526580266,102.19310665130615
gaussian,cpu_rsvd,20,10544,0.004442099242863997,0.26802779017861894,0.19924063500646813,0.26802779017861894,0.19924063500646813,0.12393550050002416,2.8214775485877817,0.13845272578110576,0.13867810106580014,0.9912754526580269,100.32478022575378
gaussian,glmnet_cv5,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,0.8951466993576322,20.34551617669645,1.0,1.0,0.9848785574994365,0.34658336639404297
gaussian,glmnet_cv10,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,0.8951466993576322,20.34551617669645,1.0,1.0,0.9848785574994365,0.5314919948577881
gaussian,sklearn_cv5,20,10544,0.004170624082239118,0.26531303857237015,0.19948743060703622,0.26531303857237015,0.19948743060703622,0.12040556942500447,2.7312177714305914,0.134509315078086,0.13424175369700875,0.9912214792076297,0.11052894592285156
gaussian,sklearn_cv10,20,10544,0.004170624082239118,0.26531303857237015,0.19948743060703622,0.26531303857237015,0.19948743060703622,0.12040556942500447,2.7312177714305914,0.134509315078086,0.13424175369700875,0.9912214792076297,0.19192051887512207
gaussian,gpu_woodbury,20,10544,0.0016778742064995867,0.2571642818799707,0.21136087956521843,0.2571642818799707,0.21136087956521843,0.10212366874670467,2.302609612390552,0.08892103419661222,0.086675717676741,0.9958689438571301,80.28019070625305
gaussian,gpu_svd,20,10544,0.0016778742065507153,0.2571642818809933,0.21136087956516975,0.2571642818809933,0.21136087956516975,0.1021236687482167,2.302609612427414,0.08892103419792877,0.08667571767812857,0.9958689438569869,81.88129186630249
gaussian,gpu_rsvd,20,10544,0.0016778742065507212,0.2571642818809934,0.21136087956516975,0.2571642818809934,0.21136087956516975,0.10212366874821684,2.302609612427417,0.08892103419792889,0.08667571767812869,0.9958689438569869,79.80797553062439
gaussian,cpu_woodbury,20,10544,0.0016778742065172844,0.25716428188032464,0.21136087956520158,0.25716428188032464,0.21136087956520158,0.10212366874725175,2.3026096124045945,0.08892103419708855,0.08667571767726957,0.9958689438570854,80.17917895317078
gaussian,cpu_svd,20,10544,0.0016778742065507194,0.2571642818809934,0.21136087956516975,0.2571642818809934,0.21136087956516975,0.10212366874821685,2.3026096124274162,0.08892103419792889,0.08667571767812865,0.9958689438569865,80.96746706962585
gaussian,cpu_rsvd,20,10544,0.0016778742065507097,0.25716428188099316,0.21136087956516975,0.25716428188099316,0.21136087956516975,0.10212366874821655,2.30260961242741,0.08892103419792863,0.0866757176781284,0.9958689438569867,80.66253328323364
gaussian,glmnet_cv5,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.1484759446330806,26.565798058669507,1.0,1.0,0.9951417260807077,0.1561756134033203
gaussian,glmnet_cv10,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.1484759446330806,26.565798058669507,1.0,1.0,0.9951417260807077,0.2369847297668457
gaussian,sklearn_cv5,20,10544,0.001589297716250869,0.25539275207499634,0.2114452381273601,0.25539275207499634,0.2114452381273601,0.09915253565937361,2.2422787899296184,0.08633401171589296,0.08440472162656792,0.9958989231119747,0.08959603309631348
gaussian,sklearn_cv10,20,10544,0.001589297716250869,0.25539275207499634,0.2114452381273601,0.25539275207499634,0.2114452381273601,0.09915253565937361,2.2422787899296184,0.08633401171589296,0.08440472162656792,0.9958989231119747,0.18477678298950195
gaussian,gpu_woodbury,20,10544,0.21230179762437712,0.24483697751241668,0.0010277272841455998,0.24483697751241668,0.0010277272841455998,1.0226192258103797,13.407499924582929,1.025674112729926,0.97439340230703,0.9999999999974049,9.260539054870605
gaussian,gpu_svd,20,10544,0.21230284766592813,0.2448370825165718,0.0010276318258227982,0.2448370825165718,0.0010276318258227982,1.0226192670381942,13.407533081190094,1.025674154080901,0.9743958119717285,0.9999999999974049,9.476914167404175
gaussian,gpu_rsvd,20,10544,0.21230284766592833,0.2448370825165718,0.0010276318258227732,0.2448370825165718,0.0010276318258227732,1.0226192670381364,13.4075330811901,1.025674154080843,0.974395811971729,0.999999999997405,8.938509941101074
gaussian,cpu_woodbury,20,10544,0.21230609428554914,0.24483740717853386,0.0010273366785845436,0.24483740717853386,0.0010273366785845436,1.022619394512803,13.407635597463523,1.0256742819363167,0.9744032623674785,0.9999999999974046,8.899655103683472
gaussian,cpu_svd,20,10544,0.2123028476659285,0.2448370825165718,0.0010276318258227732,0.2448370825165718,0.0010276318258227732,1.022619267037618,13.407533081190108,1.025674154080323,0.9743958119717295,0.9999999999974045,9.13123369216919
gaussian,cpu_rsvd,20,10544,0.2123028476659281,0.2448370825165718,0.0010276318258227982,0.2448370825165718,0.0010276318258227982,1.0226192670382104,13.40753308119009,1.025674154080917,0.9743958119717282,0.9999999999974045,9.315798044204712
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9970215813369656,13.759842680418977,1.0,1.0,0.9999999999974626,0.10649371147155762
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9970215813369656,13.759842680418977,1.0,1.0,0.9999999999974626,0.15878725051879883
gaussian,sklearn_cv5,20,10544,0.2114924921354179,0.24475604696352074,0.001101300510414654,0.24475604696352074,0.001101300510414654,0.9966322274803623,13.381920480391937,0.9996094830203361,0.9725344098181554,0.9999999999974626,0.10816550254821777
gaussian,sklearn_cv10,20,10544,0.2114924921354179,0.24475604696352074,0.001101300510414654,0.24475604696352074,0.001101300510414654,0.9966322274803623,13.381920480391937,0.9996094830203361,0.9725344098181554,0.9999999999974626,0.1762218475341797
gaussian,gpu_woodbury,20,10544,0.24754484235793206,0.34737921892894497,0.007979348202651013,0.34737921892894497,0.007979348202651013,0.9875512335890864,11.670186169717395,1.0010742522601384,1.0521664269422972,-0.9999999999959228,11.244894742965698
